timestamp,vehicle_id,route_id,warehouse,cargo_weight_kg,max_capacity_kg,fuel_consumed_liters,idle_time_hours,distance_km,delivery_status,sla_met,shipment_id
2026-07-18 11:04:00,TRK-043,Rute-E,Bogor Transit Hub,591.5,1200,22.84,0.7,49.7,RETURNING,NO,SHP-20260718-06434
2026-07-19 14:15:00,TRK-046,Rute-J,Depok Hub,592.4,1400,23.28,0.9,50.3,DELIVERED,YES,SHP-20260719-06435
2026-07-20 17:26:00,TRK-049,Rute-O,Bekasi Logistics Hub,593.3,1200,23.72,1.0,50.9,IN_TRANSIT,YES,SHP-20260720-06436
2026-07-21 09:37:00,TRK-052,Rute-B,Petamburan Hub,594.2,1200,24.16,1.2,51.5,DELAYED,NO,SHP-20260721-06437
2026-07-22 12:48:00,TRK-055,Rute-G,Grogol Hub (Jakbar),595.0,1200,24.6,1.4,52.2,LOADED,YES,SHP-20260722-06438
2026-07-23 15:59:00,TRK-058,Rute-L,Central Hub (Jakarta),595.9,1200,25.04,1.5,52.8,RETURNING,NO,SHP-20260723-06439
2026-07-24 09:10:00,TRK-061,Rute-Q,Gudang West (Tangerang),596.8,1400,25.48,1.7,53.4,DELIVERED,YES,SHP-20260724-06440
2026-07-25 12:21:00,TRK-064,Rute-D,Cikarang Industrial Hub,597.7,1200,25.92,1.8,54.0,IN_TRANSIT,YES,SHP-20260725-06441
2026-07-26 14:32:00,TRK-067,Rute-I,Bogor Transit Hub,598.6,1200,26.36,2.0,54.6,DELAYED,NO,SHP-20260726-06442
2026-07-27 17:43:00,TRK-070,Rute-N,Depok Hub,599.4,1200,26.8,2.2,55.3,LOADED,YES,SHP-20260727-06443
2026-07-28 10:54:00,TRK-073,Rute-A,Bekasi Logistics Hub,600.3,1200,11.4,2.3,55.9,RETURNING,NO,SHP-20260728-06444
2026-07-29 14:05:00,TRK-076,Rute-F,Petamburan Hub,601.2,1400,11.84,2.5,56.5,DELIVERED,YES,SHP-20260729-06445
2026-07-30 17:16:00,TRK-079,Rute-K,Grogol Hub (Jakbar),602.1,1200,12.28,2.6,57.1,IN_TRANSIT,YES,SHP-20260730-06446
2026-07-31 10:27:00,TRK-082,Rute-P,Central Hub (Jakarta),603.0,1200,12.72,2.8,57.7,DELAYED,NO,SHP-20260731-06447
2026-07-01 12:38:00,TRK-085,Rute-C,Gudang West (Tangerang),603.8,1200,13.16,0.4,58.4,LOADED,YES,SHP-20260701-06448
2026-07-02 15:49:00,TRK-088,Rute-H,Cikarang Industrial Hub,604.7,1200,13.6,0.6,59.0,RETURNING,NO,SHP-20260702-06449
2026-07-03 09:00:00,TRK-091,Rute-M,Bogor Transit Hub,605.6,1400,14.04,0.7,59.6,DELIVERED,YES,SHP-20260703-06450
2026-07-04 12:11:00,TRK-094,Rute-R,Depok Hub,606.5,1200,14.48,0.9,60.2,IN_TRANSIT,YES,SHP-20260704-06451
2026-07-05 15:22:00,TRK-097,Rute-E,Bekasi Logistics Hub,607.4,1200,14.92,1.0,60.8,DELAYED,NO,SHP-20260705-06452
2026-07-06 17:33:00,TRK-100,Rute-J,Petamburan Hub,608.2,1200,15.36,1.2,61.5,LOADED,YES,SHP-20260706-06453
2026-07-07 10:44:00,TRK-103,Rute-O,Grogol Hub (Jakbar),609.1,1200,15.8,1.4,62.1,RETURNING,NO,SHP-20260707-06454
2026-07-08 13:55:00,TRK-106,Rute-B,Central Hub (Jakarta),610.0,1400,16.24,1.5,62.7,DELIVERED,YES,SHP-20260708-06455
2026-07-09 17:06:00,TRK-109,Rute-G,Gudang West (Tangerang),610.9,1200,16.68,1.7,63.3,IN_TRANSIT,YES,SHP-20260709-06456
2026-07-10 10:17:00,TRK-112,Rute-L,Cikarang Industrial Hub,611.8,1200,17.12,1.8,63.9,DELAYED,NO,SHP-20260710-06457
2026-07-11 13:28:00,TRK-115,Rute-Q,Bogor Transit Hub,612.6,1200,17.56,2.0,64.6,LOADED,YES,SHP-20260711-06458
2026-07-12 15:39:00,TRK-118,Rute-D,Depok Hub,613.5,1200,18.0,2.2,65.2,RETURNING,NO,SHP-20260712-06459
2026-07-13 08:50:00,TRK-121,Rute-I,Bekasi Logistics Hub,614.4,1400,18.44,2.3,65.8,DELIVERED,YES,SHP-20260713-06460
2026-07-14 12:01:00,TRK-124,Rute-N,Petamburan Hub,615.3,1200,18.88,2.5,66.4,IN_TRANSIT,YES,SHP-20260714-06461
2026-07-15 15:12:00,TRK-127,Rute-A,Grogol Hub (Jakbar),616.2,1200,19.32,2.6,67.0,DELAYED,NO,SHP-20260715-06462
2026-07-16 18:23:00,TRK-130,Rute-F,Central Hub (Jakarta),617.0,1200,19.76,2.8,67.7,LOADED,YES,SHP-20260716-06463
2026-07-17 10:34:00,TRK-133,Rute-K,Gudang West (Tangerang),617.9,1200,20.2,0.4,68.3,RETURNING,NO,SHP-20260717-06464
2026-07-18 13:45:00,TRK-136,Rute-P,Cikarang Industrial Hub,618.8,1400,20.64,0.6,68.9,DELIVERED,YES,SHP-20260718-06465
2026-07-19 16:56:00,TRK-139,Rute-C,Bogor Transit Hub,619.7,1200,21.08,0.7,69.5,IN_TRANSIT,YES,SHP-20260719-06466
2026-07-20 10:07:00,TRK-142,Rute-H,Depok Hub,620.6,1200,21.52,0.9,70.1,DELAYED,NO,SHP-20260720-06467
2026-07-21 13:18:00,TRK-145,Rute-M,Bekasi Logistics Hub,621.4,1200,21.96,1.0,70.8,LOADED,YES,SHP-20260721-06468
2026-07-22 16:29:00,TRK-148,Rute-R,Petamburan Hub,622.3,1200,22.4,1.2,71.4,RETURNING,NO,SHP-20260722-06469
2026-07-23 08:40:00,TRK-151,Rute-E,Grogol Hub (Jakbar),623.2,1400,22.84,1.4,72.0,DELIVERED,YES,SHP-20260723-06470
2026-07-24 11:51:00,TRK-154,Rute-J,Central Hub (Jakarta),624.1,1200,23.28,1.5,72.6,IN_TRANSIT,YES,SHP-20260724-06471
2026-07-25 15:02:00,TRK-157,Rute-O,Gudang West (Tangerang),625.0,1200,23.72,1.7,73.2,DELAYED,NO,SHP-20260725-06472
2026-07-26 18:13:00,TRK-160,Rute-B,Cikarang Industrial Hub,625.8,1200,24.16,1.8,73.9,LOADED,YES,SHP-20260726-06473
2026-07-27 11:24:00,TRK-163,Rute-G,Bogor Transit Hub,626.7,1200,24.6,2.0,74.5,RETURNING,NO,SHP-20260727-06474
2026-07-28 13:35:00,TRK-166,Rute-L,Depok Hub,627.6,1400,25.04,2.2,75.1,DELIVERED,YES,SHP-20260728-06475
2026-07-29 16:46:00,TRK-169,Rute-Q,Bekasi Logistics Hub,628.5,1200,25.48,2.3,75.7,IN_TRANSIT,YES,SHP-20260729-06476
2026-07-30 09:57:00,TRK-172,Rute-D,Petamburan Hub,629.4,1200,25.92,2.5,76.3,DELAYED,NO,SHP-20260730-06477
2026-07-31 13:08:00,TRK-175,Rute-I,Grogol Hub (Jakbar),630.2,1200,26.36,2.6,77.0,LOADED,YES,SHP-20260731-06478
2026-07-01 16:19:00,TRK-178,Rute-N,Central Hub (Jakarta),631.1,1200,26.8,2.8,77.6,RETURNING,NO,SHP-20260701-06479
2026-07-02 08:30:00,TRK-001,Rute-A,Gudang West (Tangerang),632.0,1400,11.4,0.4,78.2,DELIVERED,YES,SHP-20260702-06480
2026-07-03 11:41:00,TRK-004,Rute-F,Cikarang Industrial Hub,632.9,1200,11.84,0.6,78.8,IN_TRANSIT,YES,SHP-20260703-06481
2026-07-04 14:52:00,TRK-007,Rute-K,Bogor Transit Hub,633.8,1200,12.28,0.7,79.4,DELAYED,NO,SHP-20260704-06482
2026-07-05 18:03:00,TRK-010,Rute-P,Depok Hub,634.6,1200,12.72,0.9,80.1,LOADED,YES,SHP-20260705-06483
2026-07-06 11:14:00,TRK-013,Rute-C,Bekasi Logistics Hub,635.5,1200,13.16,1.0,80.7,RETURNING,NO,SHP-20260706-06484
2026-07-07 14:25:00,TRK-016,Rute-H,Petamburan Hub,636.4,1400,13.6,1.2,81.3,DELIVERED,YES,SHP-20260707-06485
2026-07-08 16:36:00,TRK-019,Rute-M,Grogol Hub (Jakbar),637.3,1200,14.04,1.4,81.9,IN_TRANSIT,YES,SHP-20260708-06486
2026-07-09 09:47:00,TRK-022,Rute-R,Central Hub (Jakarta),638.2,1200,14.48,1.5,82.5,DELAYED,NO,SHP-20260709-06487
2026-07-10 12:58:00,TRK-025,Rute-E,Gudang West (Tangerang),639.0,1200,14.92,1.7,83.2,LOADED,YES,SHP-20260710-06488
2026-07-11 16:09:00,TRK-028,Rute-J,Cikarang Industrial Hub,639.9,1200,15.36,1.8,83.8,RETURNING,NO,SHP-20260711-06489
2026-07-12 09:20:00,TRK-031,Rute-O,Bogor Transit Hub,640.8,1400,15.8,2.0,84.4,DELIVERED,YES,SHP-20260712-06490
2026-07-13 11:31:00,TRK-034,Rute-B,Depok Hub,641.7,1200,16.24,2.2,85.0,IN_TRANSIT,YES,SHP-20260713-06491
2026-07-14 14:42:00,TRK-037,Rute-G,Bekasi Logistics Hub,642.6,1200,16.68,2.3,85.6,DELAYED,NO,SHP-20260714-06492
2026-07-15 17:53:00,TRK-040,Rute-L,Petamburan Hub,643.4,1200,17.12,2.5,86.3,LOADED,YES,SHP-20260715-06493
2026-07-16 11:04:00,TRK-043,Rute-Q,Grogol Hub (Jakbar),644.3,1200,17.56,2.6,86.9,RETURNING,NO,SHP-20260716-06494
2026-07-17 14:15:00,TRK-046,Rute-D,Central Hub (Jakarta),645.2,1400,18.0,2.8,87.5,DELIVERED,YES,SHP-20260717-06495
2026-07-18 17:26:00,TRK-049,Rute-I,Gudang West (Tangerang),646.1,1200,18.44,0.4,88.1,IN_TRANSIT,YES,SHP-20260718-06496
2026-07-19 09:37:00,TRK-052,Rute-N,Cikarang Industrial Hub,647.0,1200,18.88,0.6,88.7,DELAYED,NO,SHP-20260719-06497
2026-07-20 12:48:00,TRK-055,Rute-A,Bogor Transit Hub,647.8,1200,19.32,0.7,89.4,LOADED,YES,SHP-20260720-06498
2026-07-21 15:59:00,TRK-058,Rute-F,Depok Hub,648.7,1200,19.76,0.9,90.0,RETURNING,NO,SHP-20260721-06499
2026-07-22 09:10:00,TRK-061,Rute-K,Bekasi Logistics Hub,649.6,1400,20.2,1.0,10.0,DELIVERED,YES,SHP-20260722-06500
2026-07-23 12:21:00,TRK-064,Rute-P,Petamburan Hub,650.5,1200,20.64,1.2,10.6,IN_TRANSIT,YES,SHP-20260723-06501
2026-07-24 14:32:00,TRK-067,Rute-C,Grogol Hub (Jakbar),651.4,1200,21.08,1.4,11.2,DELAYED,NO,SHP-20260724-06502
2026-07-25 17:43:00,TRK-070,Rute-H,Central Hub (Jakarta),652.2,1200,21.52,1.5,11.9,LOADED,YES,SHP-20260725-06503
2026-07-26 10:54:00,TRK-073,Rute-M,Gudang West (Tangerang),653.1,1200,21.96,1.7,12.5,RETURNING,NO,SHP-20260726-06504
2026-07-27 14:05:00,TRK-076,Rute-R,Cikarang Industrial Hub,654.0,1400,22.4,1.8,13.1,DELIVERED,YES,SHP-20260727-06505
2026-07-28 17:16:00,TRK-079,Rute-E,Bogor Transit Hub,654.9,1200,22.84,2.0,13.7,IN_TRANSIT,YES,SHP-20260728-06506
2026-07-29 10:27:00,TRK-082,Rute-J,Depok Hub,655.8,1200,23.28,2.2,14.3,DELAYED,NO,SHP-20260729-06507
2026-07-30 12:38:00,TRK-085,Rute-O,Bekasi Logistics Hub,656.6,1200,23.72,2.3,15.0,LOADED,YES,SHP-20260730-06508
2026-07-31 15:49:00,TRK-088,Rute-B,Petamburan Hub,657.5,1200,24.16,2.5,15.6,RETURNING,NO,SHP-20260731-06509
2026-07-01 09:00:00,TRK-091,Rute-G,Grogol Hub (Jakbar),658.4,1400,24.6,2.6,16.2,DELIVERED,YES,SHP-20260701-06510
2026-07-02 12:11:00,TRK-094,Rute-L,Central Hub (Jakarta),659.3,1200,25.04,2.8,16.8,IN_TRANSIT,YES,SHP-20260702-06511
2026-07-03 15:22:00,TRK-097,Rute-Q,Gudang West (Tangerang),660.2,1200,25.48,0.4,17.4,DELAYED,NO,SHP-20260703-06512
2026-07-04 17:33:00,TRK-100,Rute-D,Cikarang Industrial Hub,661.0,1200,25.92,0.6,18.1,LOADED,YES,SHP-20260704-06513
2026-07-05 10:44:00,TRK-103,Rute-I,Bogor Transit Hub,661.9,1200,26.36,0.7,18.7,RETURNING,NO,SHP-20260705-06514
2026-07-06 13:55:00,TRK-106,Rute-N,Depok Hub,662.8,1400,26.8,0.9,19.3,DELIVERED,YES,SHP-20260706-06515
2026-07-07 17:06:00,TRK-109,Rute-A,Bekasi Logistics Hub,663.7,1200,11.4,1.0,19.9,IN_TRANSIT,YES,SHP-20260707-06516
2026-07-08 10:17:00,TRK-112,Rute-F,Petamburan Hub,664.6,1200,11.84,1.2,20.5,DELAYED,NO,SHP-20260708-06517
2026-07-09 13:28:00,TRK-115,Rute-K,Grogol Hub (Jakbar),665.4,1200,12.28,1.4,21.2,LOADED,YES,SHP-20260709-06518
2026-07-10 15:39:00,TRK-118,Rute-P,Central Hub (Jakarta),666.3,1200,12.72,1.5,21.8,RETURNING,NO,SHP-20260710-06519
2026-07-11 08:50:00,TRK-121,Rute-C,Gudang West (Tangerang),667.2,1400,13.16,1.7,22.4,DELIVERED,YES,SHP-20260711-06520
2026-07-12 12:01:00,TRK-124,Rute-H,Cikarang Industrial Hub,668.1,1200,13.6,1.8,23.0,IN_TRANSIT,YES,SHP-20260712-06521
2026-07-13 15:12:00,TRK-127,Rute-M,Bogor Transit Hub,669.0,1200,14.04,2.0,23.6,DELAYED,NO,SHP-20260713-06522
2026-07-14 18:23:00,TRK-130,Rute-R,Depok Hub,669.8,1200,14.48,2.2,24.3,LOADED,YES,SHP-20260714-06523
2026-07-15 10:34:00,TRK-133,Rute-E,Bekasi Logistics Hub,670.7,1200,14.92,2.3,24.9,RETURNING,NO,SHP-20260715-06524
2026-07-16 13:45:00,TRK-136,Rute-J,Petamburan Hub,671.6,1400,15.36,2.5,25.5,DELIVERED,YES,SHP-20260716-06525
2026-07-17 16:56:00,TRK-139,Rute-O,Grogol Hub (Jakbar),672.5,1200,15.8,2.6,26.1,IN_TRANSIT,YES,SHP-20260717-06526
2026-07-18 10:07:00,TRK-142,Rute-B,Central Hub (Jakarta),673.4,1200,16.24,2.8,26.7,DELAYED,NO,SHP-20260718-06527
2026-07-19 13:18:00,TRK-145,Rute-G,Gudang West (Tangerang),674.2,1200,16.68,0.4,27.4,LOADED,YES,SHP-20260719-06528
2026-07-20 16:29:00,TRK-148,Rute-L,Cikarang Industrial Hub,675.1,1200,17.12,0.6,28.0,RETURNING,NO,SHP-20260720-06529
2026-07-21 08:40:00,TRK-151,Rute-Q,Bogor Transit Hub,676.0,1400,17.56,0.7,28.6,DELIVERED,YES,SHP-20260721-06530
2026-07-22 11:51:00,TRK-154,Rute-D,Depok Hub,676.9,1200,18.0,0.9,29.2,IN_TRANSIT,YES,SHP-20260722-06531
2026-07-23 15:02:00,TRK-157,Rute-I,Bekasi Logistics Hub,677.8,1200,18.44,1.0,29.8,DELAYED,NO,SHP-20260723-06532
2026-07-24 18:13:00,TRK-160,Rute-N,Petamburan Hub,678.6,1200,18.88,1.2,30.5,LOADED,YES,SHP-20260724-06533
2026-07-25 11:24:00,TRK-163,Rute-A,Grogol Hub (Jakbar),679.5,1200,19.32,1.4,31.1,RETURNING,NO,SHP-20260725-06534
2026-07-26 13:35:00,TRK-166,Rute-F,Central Hub (Jakarta),680.4,1400,19.76,1.5,31.7,DELIVERED,YES,SHP-20260726-06535
2026-07-27 16:46:00,TRK-169,Rute-K,Gudang West (Tangerang),681.3,1200,20.2,1.7,32.3,IN_TRANSIT,YES,SHP-20260727-06536
2026-07-28 09:57:00,TRK-172,Rute-P,Cikarang Industrial Hub,682.2,1200,20.64,1.8,32.9,DELAYED,NO,SHP-20260728-06537
2026-07-29 13:08:00,TRK-175,Rute-C,Bogor Transit Hub,683.0,1200,21.08,2.0,33.6,LOADED,YES,SHP-20260729-06538
2026-07-30 16:19:00,TRK-178,Rute-H,Depok Hub,683.9,1200,21.52,2.2,34.2,RETURNING,NO,SHP-20260730-06539
2026-07-31 08:30:00,TRK-001,Rute-M,Bekasi Logistics Hub,684.8,1400,21.96,2.3,34.8,DELIVERED,YES,SHP-20260731-06540
2026-07-01 11:41:00,TRK-004,Rute-R,Petamburan Hub,685.7,1200,22.4,2.5,35.4,IN_TRANSIT,YES,SHP-20260701-06541
2026-07-02 14:52:00,TRK-007,Rute-E,Grogol Hub (Jakbar),686.6,1200,22.84,2.6,36.0,DELAYED,NO,SHP-20260702-06542
2026-07-03 18:03:00,TRK-010,Rute-J,Central Hub (Jakarta),687.4,1200,23.28,2.8,36.7,LOADED,YES,SHP-20260703-06543
2026-07-04 11:14:00,TRK-013,Rute-O,Gudang West (Tangerang),688.3,1200,23.72,0.4,37.3,RETURNING,NO,SHP-20260704-06544
2026-07-05 14:25:00,TRK-016,Rute-B,Cikarang Industrial Hub,689.2,1400,24.16,0.6,37.9,DELIVERED,YES,SHP-20260705-06545
2026-07-06 16:36:00,TRK-019,Rute-G,Bogor Transit Hub,690.1,1200,24.6,0.7,38.5,IN_TRANSIT,YES,SHP-20260706-06546
2026-07-07 09:47:00,TRK-022,Rute-L,Depok Hub,691.0,1200,25.04,0.9,39.1,DELAYED,NO,SHP-20260707-06547
2026-07-08 12:58:00,TRK-025,Rute-Q,Bekasi Logistics Hub,691.8,1200,25.48,1.0,39.8,LOADED,YES,SHP-20260708-06548
2026-07-09 16:09:00,TRK-028,Rute-D,Petamburan Hub,692.7,1200,25.92,1.2,40.4,RETURNING,NO,SHP-20260709-06549
2026-07-10 09:20:00,TRK-031,Rute-I,Grogol Hub (Jakbar),693.6,1400,26.36,1.4,41.0,DELIVERED,YES,SHP-20260710-06550
2026-07-11 11:31:00,TRK-034,Rute-N,Central Hub (Jakarta),694.5,1200,26.8,1.5,41.6,IN_TRANSIT,YES,SHP-20260711-06551
2026-07-12 14:42:00,TRK-037,Rute-A,Gudang West (Tangerang),695.4,1200,11.4,1.7,42.2,DELAYED,NO,SHP-20260712-06552
2026-07-13 17:53:00,TRK-040,Rute-F,Cikarang Industrial Hub,696.2,1200,11.84,1.8,42.9,LOADED,YES,SHP-20260713-06553
2026-07-14 11:04:00,TRK-043,Rute-K,Bogor Transit Hub,697.1,1200,12.28,2.0,43.5,RETURNING,NO,SHP-20260714-06554
2026-07-15 14:15:00,TRK-046,Rute-P,Depok Hub,698.0,1400,12.72,2.2,44.1,DELIVERED,YES,SHP-20260715-06555
2026-07-16 17:26:00,TRK-049,Rute-C,Bekasi Logistics Hub,698.9,1200,13.16,2.3,44.7,IN_TRANSIT,YES,SHP-20260716-06556
2026-07-17 09:37:00,TRK-052,Rute-H,Petamburan Hub,699.8,1200,13.6,2.5,45.3,DELAYED,NO,SHP-20260717-06557
2026-07-18 12:48:00,TRK-055,Rute-M,Grogol Hub (Jakbar),700.6,1200,14.04,2.6,46.0,LOADED,YES,SHP-20260718-06558
2026-07-19 15:59:00,TRK-058,Rute-R,Central Hub (Jakarta),701.5,1200,14.48,2.8,46.6,RETURNING,NO,SHP-20260719-06559
2026-07-20 09:10:00,TRK-061,Rute-E,Gudang West (Tangerang),702.4,1400,14.92,0.4,47.2,DELIVERED,YES,SHP-20260720-06560
2026-07-21 12:21:00,TRK-064,Rute-J,Cikarang Industrial Hub,703.3,1200,15.36,0.6,47.8,IN_TRANSIT,YES,SHP-20260721-06561
2026-07-22 14:32:00,TRK-067,Rute-O,Bogor Transit Hub,704.2,1200,15.8,0.7,48.4,DELAYED,NO,SHP-20260722-06562
2026-07-23 17:43:00,TRK-070,Rute-B,Depok Hub,705.0,1200,16.24,0.9,49.1,LOADED,YES,SHP-20260723-06563
2026-07-24 10:54:00,TRK-073,Rute-G,Bekasi Logistics Hub,705.9,1200,16.68,1.0,49.7,RETURNING,NO,SHP-20260724-06564
2026-07-25 14:05:00,TRK-076,Rute-L,Petamburan Hub,706.8,1400,17.12,1.2,50.3,DELIVERED,YES,SHP-20260725-06565
2026-07-26 17:16:00,TRK-079,Rute-Q,Grogol Hub (Jakbar),707.7,1200,17.56,1.4,50.9,IN_TRANSIT,YES,SHP-20260726-06566
2026-07-27 10:27:00,TRK-082,Rute-D,Central Hub (Jakarta),708.6,1200,18.0,1.5,51.5,DELAYED,NO,SHP-20260727-06567
2026-07-28 12:38:00,TRK-085,Rute-I,Gudang West (Tangerang),709.4,1200,18.44,1.7,52.2,LOADED,YES,SHP-20260728-06568
2026-07-29 15:49:00,TRK-088,Rute-N,Cikarang Industrial Hub,710.3,1200,18.88,1.8,52.8,RETURNING,NO,SHP-20260729-06569
2026-07-30 09:00:00,TRK-091,Rute-A,Bogor Transit Hub,711.2,1400,19.32,2.0,53.4,DELIVERED,YES,SHP-20260730-06570
2026-07-31 12:11:00,TRK-094,Rute-F,Depok Hub,712.1,1200,19.76,2.2,54.0,IN_TRANSIT,YES,SHP-20260731-06571
2026-07-01 15:22:00,TRK-097,Rute-K,Bekasi Logistics Hub,713.0,1200,20.2,2.3,54.6,DELAYED,NO,SHP-20260701-06572
2026-07-02 17:33:00,TRK-100,Rute-P,Petamburan Hub,713.8,1200,20.64,2.5,55.3,LOADED,YES,SHP-20260702-06573
2026-07-03 10:44:00,TRK-103,Rute-C,Grogol Hub (Jakbar),714.7,1200,21.08,2.6,55.9,RETURNING,NO,SHP-20260703-06574
2026-07-04 13:55:00,TRK-106,Rute-H,Central Hub (Jakarta),715.6,1400,21.52,2.8,56.5,DELIVERED,YES,SHP-20260704-06575
2026-07-05 17:06:00,TRK-109,Rute-M,Gudang West (Tangerang),716.5,1200,21.96,0.4,57.1,IN_TRANSIT,YES,SHP-20260705-06576
2026-07-06 10:17:00,TRK-112,Rute-R,Cikarang Industrial Hub,717.4,1200,22.4,0.6,57.7,DELAYED,NO,SHP-20260706-06577
2026-07-07 13:28:00,TRK-115,Rute-E,Bogor Transit Hub,718.2,1200,22.84,0.7,58.4,LOADED,YES,SHP-20260707-06578
2026-07-08 15:39:00,TRK-118,Rute-J,Depok Hub,719.1,1200,23.28,0.9,59.0,RETURNING,NO,SHP-20260708-06579
2026-07-09 08:50:00,TRK-121,Rute-O,Bekasi Logistics Hub,720.0,1400,23.72,1.0,59.6,DELIVERED,YES,SHP-20260709-06580
2026-07-10 12:01:00,TRK-124,Rute-B,Petamburan Hub,720.9,1200,24.16,1.2,60.2,IN_TRANSIT,YES,SHP-20260710-06581
2026-07-11 15:12:00,TRK-127,Rute-G,Grogol Hub (Jakbar),721.8,1200,24.6,1.4,60.8,DELAYED,NO,SHP-20260711-06582
2026-07-12 18:23:00,TRK-130,Rute-L,Central Hub (Jakarta),722.6,1200,25.04,1.5,61.5,LOADED,YES,SHP-20260712-06583
2026-07-13 10:34:00,TRK-133,Rute-Q,Gudang West (Tangerang),723.5,1200,25.48,1.7,62.1,RETURNING,NO,SHP-20260713-06584
2026-07-14 13:45:00,TRK-136,Rute-D,Cikarang Industrial Hub,724.4,1400,25.92,1.8,62.7,DELIVERED,YES,SHP-20260714-06585
2026-07-15 16:56:00,TRK-139,Rute-I,Bogor Transit Hub,725.3,1200,26.36,2.0,63.3,IN_TRANSIT,YES,SHP-20260715-06586
2026-07-16 10:07:00,TRK-142,Rute-N,Depok Hub,726.2,1200,26.8,2.2,63.9,DELAYED,NO,SHP-20260716-06587
2026-07-17 13:18:00,TRK-145,Rute-A,Bekasi Logistics Hub,727.0,1200,11.4,2.3,64.6,LOADED,YES,SHP-20260717-06588
2026-07-18 16:29:00,TRK-148,Rute-F,Petamburan Hub,727.9,1200,11.84,2.5,65.2,RETURNING,NO,SHP-20260718-06589
2026-07-19 08:40:00,TRK-151,Rute-K,Grogol Hub (Jakbar),728.8,1400,12.28,2.6,65.8,DELIVERED,YES,SHP-20260719-06590
2026-07-20 11:51:00,TRK-154,Rute-P,Central Hub (Jakarta),729.7,1200,12.72,2.8,66.4,IN_TRANSIT,YES,SHP-20260720-06591
2026-07-21 15:02:00,TRK-157,Rute-C,Gudang West (Tangerang),730.6,1200,13.16,0.4,67.0,DELAYED,NO,SHP-20260721-06592
2026-07-22 18:13:00,TRK-160,Rute-H,Cikarang Industrial Hub,731.4,1200,13.6,0.6,67.7,LOADED,YES,SHP-20260722-06593
2026-07-23 11:24:00,TRK-163,Rute-M,Bogor Transit Hub,732.3,1200,14.04,0.7,68.3,RETURNING,NO,SHP-20260723-06594
2026-07-24 13:35:00,TRK-166,Rute-R,Depok Hub,733.2,1400,14.48,0.9,68.9,DELIVERED,YES,SHP-20260724-06595
2026-07-25 16:46:00,TRK-169,Rute-E,Bekasi Logistics Hub,734.1,1200,14.92,1.0,69.5,IN_TRANSIT,YES,SHP-20260725-06596
2026-07-26 09:57:00,TRK-172,Rute-J,Petamburan Hub,735.0,1200,15.36,1.2,70.1,DELAYED,NO,SHP-20260726-06597
2026-07-27 13:08:00,TRK-175,Rute-O,Grogol Hub (Jakbar),735.8,1200,15.8,1.4,70.8,LOADED,YES,SHP-20260727-06598
2026-07-28 16:19:00,TRK-178,Rute-B,Central Hub (Jakarta),736.7,1200,16.24,1.5,71.4,RETURNING,NO,SHP-20260728-06599
2026-07-29 08:30:00,TRK-001,Rute-G,Gudang West (Tangerang),737.6,1400,16.68,1.7,72.0,DELIVERED,YES,SHP-20260729-06600
2026-07-30 11:41:00,TRK-004,Rute-L,Cikarang Industrial Hub,738.5,1200,17.12,1.8,72.6,IN_TRANSIT,YES,SHP-20260730-06601
2026-07-31 14:52:00,TRK-007,Rute-Q,Bogor Transit Hub,739.4,1200,17.56,2.0,73.2,DELAYED,NO,SHP-20260731-06602
2026-07-01 18:03:00,TRK-010,Rute-D,Depok Hub,740.2,1200,18.0,2.2,73.9,LOADED,YES,SHP-20260701-06603
2026-07-02 11:14:00,TRK-013,Rute-I,Bekasi Logistics Hub,741.1,1200,18.44,2.3,74.5,RETURNING,NO,SHP-20260702-06604
2026-07-03 14:25:00,TRK-016,Rute-N,Petamburan Hub,742.0,1400,18.88,2.5,75.1,DELIVERED,YES,SHP-20260703-06605
2026-07-04 16:36:00,TRK-019,Rute-A,Grogol Hub (Jakbar),742.9,1200,19.32,2.6,75.7,IN_TRANSIT,YES,SHP-20260704-06606
2026-07-05 09:47:00,TRK-022,Rute-F,Central Hub (Jakarta),743.8,1200,19.76,2.8,76.3,DELAYED,NO,SHP-20260705-06607
2026-07-06 12:58:00,TRK-025,Rute-K,Gudang West (Tangerang),744.6,1200,20.2,0.4,77.0,LOADED,YES,SHP-20260706-06608
2026-07-07 16:09:00,TRK-028,Rute-P,Cikarang Industrial Hub,745.5,1200,20.64,0.6,77.6,RETURNING,NO,SHP-20260707-06609
2026-07-08 09:20:00,TRK-031,Rute-C,Bogor Transit Hub,746.4,1400,21.08,0.7,78.2,DELIVERED,YES,SHP-20260708-06610
2026-07-09 11:31:00,TRK-034,Rute-H,Depok Hub,747.3,1200,21.52,0.9,78.8,IN_TRANSIT,YES,SHP-20260709-06611
2026-07-10 14:42:00,TRK-037,Rute-M,Bekasi Logistics Hub,748.2,1200,21.96,1.0,79.4,DELAYED,NO,SHP-20260710-06612
2026-07-11 17:53:00,TRK-040,Rute-R,Petamburan Hub,749.0,1200,22.4,1.2,80.1,LOADED,YES,SHP-20260711-06613
2026-07-12 11:04:00,TRK-043,Rute-E,Grogol Hub (Jakbar),749.9,1200,22.84,1.4,80.7,RETURNING,NO,SHP-20260712-06614
2026-07-13 14:15:00,TRK-046,Rute-J,Central Hub (Jakarta),750.8,1400,23.28,1.5,81.3,DELIVERED,YES,SHP-20260713-06615
